webpage,id,slug,title,state,sharing,createdAt,updatedAt,licence,licence_notes,publisher,featured_dataset,author,author_email,maintainer,maintainer_email,update_frequency,odi-certificate,tags,topic-business-and-economy,topic-championing-london,topic-crime-and-community-safety,topic-demographics,topic-education,topic-employment-and-skills,topic-environment,topic-health,topic-housing,topic-art-and-culture,topic-london-2012,topic-planning,topic-sport,topic-transparency,topic-transport,topic-young-people,topic-income-poverty-welfare,parent,london_smallest_geography,london_bounding_box
https://data.london.gov.uk/dataset/curio-canopy,034871ef-d818-4b86-98a4-a275638b223f,curio-canopy,Curio Canopy - London Tree Canopy Cover,active,public,13-Nov-18,19-Nov-18,Creative Commons Attribution Share-Alike,,Breadboard Labs,,Curio (Breadboard Labs Limited),hi@breadboardlabs.io,GLA GIS ,GIS@london.gov.uk,One off,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,b2fd534f-d981-41bb-ba84-9784a31958e6,,
https://data.london.gov.uk/dataset/leggi,d7947812-412d-4074-a46a-1ff3e18b73b1,leggi,London Energy and Greenhouse Gas Inventory (LEGGI),active,public,11-Dec-17,19-Nov-18,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,"Environment Team, Greater London Authority",datastore@london.gov.uk,"Environment Team, Greater London Authority",datastore@london.gov.uk,Annually,,"greenhouse gas, carbon dioxide, mitigation, energy, CO2, emissions, climate change, pollution, gas, coal, electricity, housing, transport, power, commercial, industrial, domestic, sector",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,
https://data.london.gov.uk/dataset/number-and-density-of-dwellings-by-borough,a3187d92-8f53-45ac-8bcf-217bfa0f448c,number-and-density-of-dwellings-by-borough,Number and Density of Dwellings by Borough,active,public,04-Jun-15,14-Nov-18,UK Open Government Licence (OGL v2),,"Ministry of Housing, Communities & Local Government (MHCLG)",,,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,,,"density, houses, property, house, housing, homes, dwellings, properties",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8070677a-2a67-4103-9cf6-d7764d1a9593,Local Authority,
https://data.london.gov.uk/dataset/borough-heat-mapping-reports--2010-2012-,4e47c3ff-4435-4cba-970b-3626a50a1f4c,borough-heat-mapping-reports--2010-2012-,Borough Heat Mapping reports (2010-2012),active,public,14-Nov-18,14-Nov-18,Other (Public Domain),,Greater London Authority (GLA),,GLA,roberto.gagliardilagala@london.gov.uk,GLA,roberto.gagliardilagala@london.gov.uk,One off,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/earnings-by-gender-and-full-time-part-time,9ed9adc6-f806-4bbf-835a-5f9affc1d1c2,earnings-by-gender-and-full-time-part-time,"Earnings by gender, and full-time/part-time",active,public,27-Mar-16,14-Nov-18,UK Open Government Licence (OGL v3),,Office for National Statistics (ONS),,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,,
https://data.london.gov.uk/dataset/earnings-place-residence-borough,d620e979-7415-4ab2-a4ce-4b2698a575a1,earnings-place-residence-borough,"Earnings by Place of Residence, Borough",active,public,20-Dec-13,14-Nov-18,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/22741/certificate,"residence, earnings, income, salary, pay",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/plot-ratios-in-industrial-developments-april-2011---february-2018,d3bad31c-3e2b-4ea5-960f-163010511f45,plot-ratios-in-industrial-developments-april-2011---february-2018,Plot Ratios in Industrial Developments April 2011 - February 2018,active,public,13-Nov-18,13-Nov-18,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Greater London Authority,LDD@london.gov.uk,London Development Database,LDD@london.gov.uk,One off,,"industrial, industry, office-floorspace, non-domestic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Point Location,
https://data.london.gov.uk/dataset/workless-households-borough,93704246-219a-4ba8-b826-f61cb717417d,workless-households-borough,"Workless Households, Borough",active,public,04-Nov-13,13-Nov-18,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23278/certificate,"employment, poverty",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/children-living-in-workless-households,31f796a2-36e1-4ba7-8d11-5d22899f1896,children-living-in-workless-households,"Children Living in Workless Households, Region",active,public,08-Nov-14,13-Nov-18,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/24767/certificate,"Children, Worklessness, Households, poverty, young people",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Region,
https://data.london.gov.uk/dataset/incapacity-benefit-recipients-due-mental-illness,26393104-460e-4b43-be8e-23691560dec5,incapacity-benefit-recipients-due-mental-illness,Incapacity Benefit or Employment Support Allowance Recipients due to Mental Illness,active,public,02-Feb-10,13-Nov-18,UK Open Government Licence (OGL v2),,Department for Work and Pensions,,Department for Work and Pensions and APHO,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23076/certificate,"health, disability, illness, mental, incapacity, benefits",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0b8c2363-5766-42fb-9191-1f1f6dd0c74d,Local Authority,Greater London
https://data.london.gov.uk/dataset/employment-rates-by-ethnicity,7e432405-da4b-45e0-8aea-378ad47ab296,employment-rates-by-ethnicity,Employment Rates by Ethnicity,active,public,01-Nov-13,13-Nov-18,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/24748/certificate,"ethnic-group, gender, group, employment-status, economic-activity, economic-inactivity, unemployment, young, age",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/borough-council-election-results-2018,1e919af4-5dd3-4cbe-8934-59d33eef6624,borough-council-election-results-2018,Borough Council Election Results 2018,active,public,06-Nov-18,12-Nov-18,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Greater London Authority,datastore@london.gov.uk,Greater London Authority,datastore@london.gov.uk,One off,,"voting, elections, party, poll, turnout, candidate, 2018, ward, labour, conservative, tory, lib dem, liberal democrat, green, ukip",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Ward,
https://data.london.gov.uk/dataset/early-years-foundation-stage-profile-assessment-results,754dee7e-4455-4404-805d-46e1c1bf2adb,early-years-foundation-stage-profile-assessment-results,Early Years Foundation Stage Profile Assessment Results,active,public,12-Jun-18,12-Nov-18,UK Open Government Licence (OGL v3),,Department for Education,,Department for Education (DfE),,Greater London Authority,datastore@london.gov.uk,Annually,,economic-fairness,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f1e2d47c-3d52-4413-b376-ba05a0d00bfa,Local Authority,
https://data.london.gov.uk/dataset/gla-affordable-housing-programme-outturn,0282355b-39e2-4ace-8073-62e806dc9ff3,gla-affordable-housing-programme-outturn,GLA Affordable Housing Programme Outturn,active,public,18-Sep-14,09-Nov-18,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority & Homes England,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Monthly,https://certificates.theodi.org/datasets/22743/certificate,"completions, starts",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,Greater London
https://data.london.gov.uk/dataset/night-time-commission-consultation-2018,a81e35bb-e98e-4822-9580-d99c0bbba731,night-time-commission-consultation-2018,Night Time Commission Opinion Research 2018,active,public,09-Oct-18,08-Nov-18,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Greater London Authority (GLA),datastore@london.gov.uk,Greater London Authority (GLA),datastore@london.gov.uk,One off,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/employment-rates-by-disability,62c23aef-ef9c-4f6f-b5bf-3f9c06c6ba9c,employment-rates-by-disability,Employment Rates by Disability,active,public,29-Apr-13,08-Nov-18,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23202/certificate,"disability, unemployment, economic-inactivity, employment, employment-status, gender, economic-activity",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/disposable-income,c7376070-4acf-4b83-a044-8d9a6c8312a4,disposable-income,Disposable Income,active,public,12-Sep-18,06-Nov-18,UK Open Government Licence (OGL v3),,Department for Work and Pensions,,Department for Work and Pensions (DWP),,Greater London Authority (GLA),datastore@london.gov.uk,Annually,,economic-fairness,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0b8c2363-5766-42fb-9191-1f1f6dd0c74d,Greater London,
https://data.london.gov.uk/dataset/average-house-prices,ad95cd2f-3ceb-4049-82f3-13b570bb1231,average-house-prices,"Average House Prices by Borough, Ward, MSOA & LSOA",active,public,04-Sep-14,05-Nov-18,UK Open Government Licence (OGL v3),,Land Registry,,Land Registry,,Greater London Authority,datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/22812/certificate,"camden, enfield, brent, waltham-forest, kingston-upon-thames, westminster, redbridge, merton, city-of-london, harrow, house-prices, sutton, msoa, local-authority, lewisham, ealing, barnet, islington, barking-and-dagenham, haringey, croydon, lambeth, richmond-upon-thames, hounslow, sales, greenwich, wandsworth, southwark, newham, wards, havering, bromley, hillingdon, kensington-and-chelsea, tower-hamlets, hackney, price-paid, bexley, property, hammersmith-and-fulham, lsoa",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ad208def-2469-45ac-a160-ab673cc271fa,Postcode Sector,Greater London
https://data.london.gov.uk/dataset/household-projection-research-outputs,53c1aae4-ef72-4990-b089-bc516315461f,household-projection-research-outputs,Household projection research outputs,active,public,01-Nov-18,02-Nov-18,Creative Commons Attribution,,Greater London Authority (GLA),,demography,demography@london.gov.uk,demography,demography@london.gov.uk,One off,,demography,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Borough,
https://data.london.gov.uk/dataset/incidents-occuring-around-diwali-halloween---bonfire-night,c87549c5-07cb-4cb9-b4a4-579816ce1c2e,incidents-occuring-around-diwali-halloween---bonfire-night,Incidents occuring around Diwali/Halloween & Bonfire Night,active,public,29-Oct-18,30-Oct-18,Not Specified,,London Fire Brigade,,LFB Information Management,data@london-fire.gov.uk,LFB Information Management,data@london-fire.gov.uk,Annually,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ed9dfa59-ec53-443f-a843-15b216b65288,,
https://data.london.gov.uk/dataset/workplace-employment-publicprivate-sector-borough,f11459e6-93c8-4b4f-a8fd-9a581f194f01,workplace-employment-publicprivate-sector-borough,"Workplace Employment by Public/Private Sector, Borough",active,public,24-Sep-14,29-Oct-18,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/22832/certificate,"lambeth, hammersmith-and-fulham, richmond-upon-thames, barnet, waltham-forest, barking-and-dagenham, westminster, harrow, redbridge, croydon, private, greenwich, southwark, newham, tower-hamlets, hillingdon, ealing, public, wandsworth, city-of-london, merton, hounslow, islington, bexley, brent, sector, havering, enfield, hackney, hours, bromley, employment, workplace, camden, kingston-upon-thames, sutton, kensington-and-chelsea, lewisham, haringey",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/communal-heating-consumer-survey-report,f8bf4105-04c2-4925-aa32-f57d8e57828f,communal-heating-consumer-survey-report,Communal Heating Consumer Survey Report,active,public,29-Oct-18,29-Oct-18,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Greater London Authority (GLA),datastore@london.gov.uk,Greater London Authority (GLA),datastore@london.gov.uk,One off,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/green-roofs,6f1e7121-0082-4bd8-acc1-7e9deff1be23,green-roofs,Green roofs in the Central Activities Zone,active,public,13-Oct-17,22-Oct-18,Creative Commons Attribution,,Greater London Authority (GLA),,"Hannah Collis, King's College London",,Katherine Drayson,katherine.drayson@london.gov.uk,One off,,"Greening, Biodiversity, Sustainable Drainage",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/employee-jobs-by-sectors,e63d928d-fe9a-43fc-bdc8-9532fbb03c43,employee-jobs-by-sectors,Employee Jobs by sector,active,public,27-Jun-16,22-Oct-18,UK Open Government Licence (OGL v3),,Office for National Statistics (ONS),,,,,,Annually,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,,
https://data.london.gov.uk/dataset/1a---1c-eynsham-drive-public-consultation,7bdbe6f4-7501-4da3-a17c-41b338ed7861,1a---1c-eynsham-drive-public-consultation,1A & 1C Eynsham Drive public consultation,active,public,17-Oct-18,17-Oct-18,Not Specified,,Greater London Authority (GLA),,eynshamdrive@london.gov.uk,eynshamdrive@london.gov.uk,GLA,eynshamdrive@london.gov.uk,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/local-units-broad-industry-group-borough,76eb27c2-691a-42c8-b588-681f1ea6dbcb,local-units-broad-industry-group-borough,"Local Units by Broad Industry Group, Borough",active,public,23-Oct-13,17-Oct-18,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/22767/certificate,"redbridge, merton, enfield, local-units, tower-hamlets, havering, hammersmith-and-fulham, business, westminster, haringey, city-of-london, camden, hackney, bromley, greenwich, newham, kingston-upon-thames, islington, ealing, harrow, croydon, broad-industry-group, wandsworth, southwark, vat, paye, bexley, waltham-forest, kensington-and-chelsea, sutton, lambeth, barking-and-dagenham, hillingdon, brent, barnet, richmond-upon-thames, hounslow, idbr, lewisham",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/local-units-employment-size-borough,9cf2ab73-feeb-4774-b8ff-791a0c76144a,local-units-employment-size-borough,"Local Units and Enterprises by Employment Size, Borough",active,public,14-Apr-14,17-Oct-18,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/22769/certificate,"employment, enterprises, idbr, employees, sizeband, local-units, employee, business, paye, sme, vat, size, micro",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/vat-enterprises-turnover-size-borough,32d9deac-ccd7-48cc-ba9a-6ed9f6a121f2,vat-enterprises-turnover-size-borough,"VAT Enterprises by Turnover Size, Borough",active,public,10-Apr-14,17-Oct-18,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23196/certificate,"business, vat, paye, enterprise, turnover",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/area-designated-green-belt-land,bce6eadb-b49e-4f90-a13d-581d092e233c,area-designated-green-belt-land,Area of Designated Green Belt Land,active,public,13-Mar-14,16-Oct-18,UK Open Government Licence (OGL v2),,"Ministry of Housing, Communities & Local Government (MHCLG)",,Department for Communities and Local Government,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23220/certificate,"greenbelt, southwark, hounslow, sustainability, harrow, camden, environment, havering, richmond-upon-thames, westminster, ealing, haringey, greenwich, croydon, newham, hackney, kingston-upon-thames, hillingdon, islington, bromley, tower-hamlets, redbridge, city-of-london, lambeth, hammersmith-and-fulham, brent, barking-and-dagenham, wandsworth, sutton, enfield, kensington-and-chelsea, waltham-forest, planning, merton, bexley, barnet, lewisham, development",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8070677a-2a67-4103-9cf6-d7764d1a9593,Local Authority,Greater London
https://data.london.gov.uk/dataset/homelessness,7d712e1f-07dd-4107-83a2-62d7e12aa89c,homelessness,"Homelessness Provision, Borough",active,public,02-Feb-10,12-Oct-18,UK Open Government Licence (OGL v2),,"Ministry of Housing, Communities & Local Government (MHCLG)",,Department for Communities and Local Government,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23093/certificate,"homelessness, housing, economic-fairness",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8070677a-2a67-4103-9cf6-d7764d1a9593,Local Authority,Greater London
