#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2005-01-01 00:00:00+00:00 2017-06-26 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
SUX,2005-03-24 17:52,-96.3795,42.3917,42.08,39.02,88.81,140.00,5.00,0.03,29.94,1014.50,2.50,M,OVC,   ,   ,M,800.00,M,M,M,-RA BR,M,M,M,M,M,M,38.37,METAR KSUX 241752Z 14005KT 2 1/2SM -RA BR OVC008 06/04 A2994 RMK AO2 RAB02 CIG 005V013 SLP145 P0003 60005 T00560039 10056 20044 55001
SUX,2005-03-24 18:52,-96.3795,42.3917,41.00,37.40,86.89,130.00,6.00,M,29.94,M,3.00,M,SCT,OVC,   ,M,700.00,1200.00,M,M,-RA BR,M,M,M,M,M,M,36.37,METAR KSUX 241852Z 13006KT 3SM -RA BR SCT007 OVC012 05/03 A2994
SUX,2005-03-24 19:52,-96.3795,42.3917,42.08,37.94,85.13,70.00,7.00,0.03,29.92,1013.90,10.00,M,FEW,OVC,   ,M,1300.00,2100.00,M,M,-RA,M,M,M,M,M,M,37.07,METAR KSUX 241952Z 07007KT 10SM -RA FEW013 OVC021 06/03 A2992 RMK AO2 SLP139 P0003 T00560033
SUX,2005-03-24 20:52,-96.3795,42.3917,42.08,37.94,85.13,40.00,7.00,M,29.91,1013.60,10.00,M,BKN,BKN,OVC,M,1200.00,1700.00,2300.00,M,M,M,M,M,M,M,M,37.07,METAR KSUX 242052Z 04007KT 10SM BKN012 BKN017 OVC023 06/03 A2991 RMK AO2 RAE1954 SLP136 P0000 60011 T00560033 58008
SUX,2005-03-24 21:52,-96.3795,42.3917,42.08,37.94,85.13,50.00,7.00,M,29.91,1013.70,10.00,M,OVC,   ,   ,M,1400.00,M,M,M,M,M,M,M,M,M,M,37.07,METAR KSUX 242152Z 05007KT 10SM OVC014 06/03 A2991 RMK AO2 SLP137 T00560033
SUX,2005-03-24 22:52,-96.3795,42.3917,41.00,37.94,88.76,60.00,8.00,M,29.92,1013.90,7.00,M,BKN,OVC,   ,M,1000.00,3000.00,M,M,M,M,M,M,M,M,M,35.20,METAR KSUX 242252Z 06008KT 7SM BKN010 OVC030 05/03 A2992 RMK AO2 SLP139 T00500033
SUX,2005-03-24 23:52,-96.3795,42.3917,39.92,37.94,92.56,60.00,7.00,M,29.94,1014.70,3.00,M,BKN,OVC,   ,M,900.00,1400.00,M,M,-RA BR,M,M,M,M,M,M,34.43,METAR KSUX 242352Z 06007KT 3SM -RA BR BKN009 OVC014 04/03 A2994 RMK AO2 RAB20 SLP147 P0000 60011 T00440033 10056 20044 53009
SUX,2005-03-25 00:52,-96.3795,42.3917,39.92,37.04,89.34,50.00,8.00,0.02,29.96,1015.40,6.00,M,BKN,BKN,OVC,M,900.00,1400.00,2700.00,M,-RA BR,M,M,M,M,M,M,33.87,METAR KSUX 250052Z 05008KT 6SM -RA BR BKN009 BKN014 OVC027 04/03 A2996 RMK AO2 SLP154 P0002 T00440028
SUX,2005-03-25 01:52,-96.3795,42.3917,39.02,35.96,88.66,40.00,8.00,0.02,29.98,1016.00,5.00,M,BKN,OVC,   ,M,1000.00,1600.00,M,M,-RA BR,M,M,M,M,M,M,32.76,METAR KSUX 250152Z 04008KT 5SM -RA BR BKN010 OVC016 04/02 A2998 RMK AO2 SLP160 P0002 T00390022
SUX,2005-03-25 02:52,-96.3795,42.3917,37.94,35.06,89.25,50.00,9.00,0.02,30.01,1017.10,5.00,M,BKN,OVC,   ,M,1000.00,1800.00,M,M,-RA BR,M,M,M,M,M,M,30.90,METAR KSUX 250252Z 05009KT 5SM -RA BR BKN010 OVC018 03/02 A3001 RMK AO2 SLP171 P0002 60006 T00330017 53023
SUX,2005-03-25 03:52,-96.3795,42.3917,37.04,33.98,88.57,30.00,7.00,0.02,30.03,1017.70,5.00,M,BKN,OVC,   ,M,600.00,2300.00,M,M,-RA BR,M,M,M,M,M,M,30.92,METAR KSUX 250352Z 03007KT 5SM -RA BR BKN006 OVC023 03/01 A3003 RMK AO2 SLP177 P0002 T00280011
SUX,2005-03-25 04:52,-96.3795,42.3917,37.04,33.98,88.57,40.00,8.00,0.01,30.04,1017.90,6.00,M,BKN,BKN,OVC,M,600.00,2900.00,5000.00,M,-RA BR,M,M,M,M,M,M,30.32,METAR KSUX 250452Z 04008KT 6SM -RA BR BKN006 BKN029 OVC050 03/01 A3004 RMK AO2 SLP179 P0001 T00280011
SUX,2005-03-25 05:52,-96.3795,42.3917,37.94,35.06,89.25,30.00,8.00,M,30.04,1018.20,6.00,M,OVC,   ,   ,M,6000.00,M,M,M,BR,M,M,M,M,M,M,31.43,METAR KSUX 250552Z 03008KT 6SM BR OVC060 03/02 A3004 RMK AO2 RAE01 SLP182 P0000 60009 T00330017 10044 20022 400670022 51010
SUX,2005-03-25 06:52,-96.3795,42.3917,37.94,35.06,89.25,30.00,10.00,M,30.05,1018.40,5.00,M,BKN,OVC,   ,M,900.00,6000.00,M,M,BR,M,M,M,M,M,M,30.42,METAR KSUX 250652Z 03010KT 5SM BR BKN009 OVC060 03/02 A3005 RMK AO2 CIG 007V012 SLP184 T00330017
SUX,2005-03-25 07:52,-96.3795,42.3917,37.94,35.06,89.25,10.00,10.00,M,30.06,1018.60,4.00,M,OVC,   ,   ,M,900.00,M,M,M,BR,M,M,M,M,M,M,30.42,METAR KSUX 250752Z 01010KT 4SM BR OVC009 03/02 A3006 RMK AO2 CIG 007V011 SLP186 T00330017
SUX,2005-03-25 08:52,-96.3795,42.3917,35.96,33.08,89.16,10.00,12.00,M,30.06,1018.60,5.00,M,BKN,OVC,   ,M,700.00,1300.00,M,M,UP BR,M,M,M,M,M,M,27.04,METAR KSUX 250852Z 01012KT 5SM UP BR BKN007 OVC013 02/01 A3006 RMK AO2 RAB07E45UPB45 CIG 005V009 SLP186 P0000 60000 T00220006 51004
SUX,2005-03-25 09:52,-96.3795,42.3917,35.06,32.00,88.47,30.00,13.00,0.01,30.07,1019.10,2.50,M,SCT,OVC,   ,M,900.00,1500.00,M,M,-SN BR,M,M,M,M,M,M,25.49,METAR KSUX 250952Z 03013KT 2 1/2SM -SN BR SCT009 OVC015 02/00 A3007 RMK AO2 UPE03B26E27SNB03E26B27 SLP191 P0001 T00170000
SUX,2005-03-25 10:52,-96.3795,42.3917,33.98,30.92,88.42,20.00,12.00,M,30.09,1019.90,4.00,M,FEW,BKN,OVC,M,900.00,1900.00,3800.00,M,-SN BR,M,M,M,M,M,M,24.52,METAR KSUX 251052Z 02012KT 4SM -SN BR FEW009 BKN019 OVC038 01/M01 A3009 RMK AO2 SLP199 P0000 T00111006
SUX,2005-03-25 11:52,-96.3795,42.3917,33.98,30.02,85.24,20.00,11.00,M,30.11,1020.70,5.00,M,FEW,BKN,OVC,M,1000.00,2100.00,3400.00,M,-SN BR,M,M,M,M,M,M,24.97,METAR KSUX 251152Z 02011KT 5SM -SN BR FEW010 BKN021 OVC034 01/M01 A3011 RMK AO2 SLP207 P0000 60001 70026 T00111011 10033 20011 53014
SUX,2005-03-25 12:52,-96.3795,42.3917,33.08,30.02,88.37,10.00,9.00,M,30.13,1021.30,10.00,M,SCT,SCT,OVC,M,1900.00,2500.00,4900.00,M,M,M,M,M,M,M,M,24.86,METAR KSUX 251252Z 01009KT 10SM SCT019 SCT025 OVC049 01/M01 A3013 RMK AO2 SNE22 SLP213 P0000 T00061011
SUX,2005-03-25 13:52,-96.3795,42.3917,33.98,28.94,81.57,10.00,9.00,M,30.15,1021.80,10.00,M,FEW,OVC,   ,M,2900.00,3700.00,M,M,M,M,M,M,M,M,M,25.98,METAR KSUX 251352Z 01009KT 10SM FEW029 OVC037 01/M02 A3015 RMK AO2 SLP218 T00111017
SUX,2005-03-25 14:52,-96.3795,42.3917,35.06,28.94,78.13,20.00,12.00,M,30.16,1022.20,10.00,17.00,FEW,BKN,OVC,M,1300.00,2600.00,3400.00,M,M,M,M,M,M,M,M,25.90,METAR KSUX 251452Z 02012G17KT 10SM FEW013 BKN026 OVC034 02/M02 A3016 RMK AO2 SNB1357E10 SLP222 P0000 60000 T00171017 51015
SUX,2005-03-25 15:52,-96.3795,42.3917,37.04,30.02,75.50,20.00,10.00,M,30.16,1022.30,10.00,M,BKN,   ,   ,M,7000.00,M,M,M,M,M,M,M,M,M,M,29.29,METAR KSUX 251552Z 02010KT 10SM BKN070 03/M01 A3016 RMK AO2 SLP223 T00281011
SUX,2005-03-25 16:52,-96.3795,42.3917,37.94,30.02,72.87,350.00,8.00,M,30.17,1022.50,10.00,M,BKN,   ,   ,M,1700.00,M,M,M,M,M,M,M,M,M,M,31.43,METAR KSUX 251652Z 35008KT 10SM BKN017 03/M01 A3017 RMK AO2 SLP225 T00331011
SUX,2005-03-25 17:52,-96.3795,42.3917,39.92,30.92,69.96,10.00,9.00,M,30.16,1022.00,3.00,M,OVC,   ,   ,M,1700.00,M,M,M,HZ,M,M,M,M,M,M,33.36,METAR KSUX 251752Z 01009KT 3SM HZ OVC017 04/M01 A3016 RMK AO2 SLP220 60000 T00441006 10044 20006 58001
SUX,2005-03-25 18:52,-96.3795,42.3917,41.00,30.92,67.09,20.00,12.00,M,30.15,1021.80,10.00,M,OVC,   ,   ,M,2100.00,M,M,M,M,M,M,M,M,M,M,33.46,METAR KSUX 251852Z 02012KT 10SM OVC021 05/M01 A3015 RMK AO2 SLP218 T00501006
SUX,2005-03-25 19:52,-96.3795,42.3917,42.08,30.92,64.35,360.00,9.00,M,30.14,1021.40,10.00,M,OVC,   ,   ,M,2300.00,M,M,M,M,M,M,M,M,M,M,36.05,METAR KSUX 251952Z 36009KT 10SM OVC023 06/M01 A3014 RMK AO2 SLP214 T00561006
SUX,2005-03-25 20:52,-96.3795,42.3917,42.98,32.00,64.93,360.00,7.00,M,30.14,1021.40,10.00,M,SCT,OVC,   ,M,2600.00,3100.00,M,M,M,M,M,M,M,M,M,38.16,METAR KSUX 252052Z 36007KT 10SM SCT026 OVC031 06/00 A3014 RMK AO2 SLP214 T00610000 55006
SUX,2005-03-25 21:52,-96.3795,42.3917,44.06,33.08,65.07,340.00,10.00,M,30.13,1021.00,10.00,M,SCT,BKN,OVC,M,2900.00,3500.00,4700.00,M,M,M,M,M,M,M,M,38.09,METAR KSUX 252152Z 34010KT 10SM SCT029 BKN035 OVC047 07/01 A3013 RMK AO2 SLP210 T00670006
SUX,2005-03-25 22:52,-96.3795,42.3917,42.98,30.92,62.16,10.00,8.00,M,30.13,1021.10,10.00,M,OVC,   ,   ,M,3000.00,M,M,M,M,M,M,M,M,M,M,37.64,METAR KSUX 252252Z 01008KT 10SM OVC030 06/M01 A3013 RMK AO2 SLP211 T00611006
SUX,2005-03-25 23:52,-96.3795,42.3917,42.98,30.92,62.16,30.00,8.00,M,30.13,1021.20,10.00,M,OVC,   ,   ,M,3800.00,M,M,M,M,M,M,M,M,M,M,37.64,METAR KSUX 252352Z 03008KT 10SM OVC038 06/M01 A3013 RMK AO2 RAB20E38 SLP212 P0000 60000 T00611006 10072 20044 55002
SUX,2005-03-26 00:52,-96.3795,42.3917,42.08,30.02,62.04,20.00,6.00,M,30.14,1021.50,10.00,M,BKN,BKN,   ,M,3400.00,8500.00,M,M,M,M,M,M,M,M,M,37.67,METAR KSUX 260052Z 02006KT 10SM BKN034 BKN085 06/M01 A3014 RMK AO2 SLP215 T00561011
SUX,2005-03-26 01:52,-96.3795,42.3917,41.00,28.94,61.89,40.00,8.00,M,30.15,1021.80,10.00,M,OVC,   ,   ,M,3300.00,M,M,M,M,M,M,M,M,M,M,35.20,METAR KSUX 260152Z 04008KT 10SM OVC033 05/M02 A3015 RMK AO2 SLP218 T00501017
SUX,2005-03-26 02:52,-96.3795,42.3917,39.02,30.92,72.46,90.00,5.00,M,30.16,1022.40,10.00,M,BKN,OVC,   ,M,2300.00,3100.00,M,M,M,M,M,M,M,M,M,34.73,METAR KSUX 260252Z 09005KT 10SM BKN023 OVC031 04/M01 A3016 RMK AO2 SLP224 T00391006 53010
SUX,2005-03-26 03:52,-96.3795,42.3917,37.04,30.92,78.31,110.00,5.00,M,30.17,1022.50,10.00,M,BKN,OVC,   ,M,2300.00,3800.00,M,M,M,M,M,M,M,M,M,32.38,METAR KSUX 260352Z 11005KT 10SM BKN023 OVC038 03/M01 A3017 RMK AO2 SLP225 T00281006
SUX,2005-03-26 04:52,-96.3795,42.3917,35.96,30.02,78.79,90.00,5.00,M,30.17,1022.50,9.00,M,BKN,   ,   ,M,4000.00,M,M,M,M,M,M,M,M,M,M,31.10,METAR KSUX 260452Z 09005KT 9SM BKN040 02/M01 A3017 RMK AO2 SLP225 T00221011
SUX,2005-03-26 05:52,-96.3795,42.3917,33.08,28.94,84.56,0.00,0.00,M,30.17,1022.60,5.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,33.08,METAR KSUX 260552Z 00000KT 5SM BR CLR 01/M02 A3017 RMK AO2 SLP226 T00061017 10061 20006 400720006 53002
SUX,2005-03-26 06:52,-96.3795,42.3917,30.02,26.96,88.22,0.00,0.00,M,30.17,1022.60,6.00,M,BKN,BKN,   ,M,6000.00,12000.00,M,M,BR,M,M,M,M,M,M,30.02,METAR KSUX 260652Z 00000KT 6SM BR BKN060 BKN120 M01/M03 A3017 RMK AO2 SLP226 T10111028
SUX,2005-03-26 07:52,-96.3795,42.3917,30.92,28.04,88.92,0.00,0.00,M,30.17,1022.60,6.00,M,SCT,   ,   ,M,12000.00,M,M,M,BR,M,M,M,M,M,M,30.92,METAR KSUX 260752Z 00000KT 6SM BR SCT120 M01/M02 A3017 RMK AO2 SLP226 T10061022
SUX,2005-03-26 08:52,-96.3795,42.3917,33.08,28.94,84.56,0.00,0.00,M,30.16,1022.30,5.00,M,OVC,   ,   ,M,4800.00,M,M,M,BR,M,M,M,M,M,M,33.08,METAR KSUX 260852Z 00000KT 5SM BR OVC048 01/M02 A3016 RMK AO2 SLP223 T00061017 58003
SUX,2005-03-26 09:52,-96.3795,42.3917,30.92,28.04,88.92,0.00,0.00,M,30.17,1022.50,4.00,M,OVC,   ,   ,M,4800.00,M,M,M,BR,M,M,M,M,M,M,30.92,METAR KSUX 260952Z 00000KT 4SM BR OVC048 M01/M02 A3017 RMK AO2 SLP225 T10061022
SUX,2005-03-26 10:52,-96.3795,42.3917,30.92,28.94,92.26,0.00,0.00,M,30.17,1022.60,3.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,30.92,METAR KSUX 261052Z 00000KT 3SM BR CLR M01/M02 A3017 RMK AO2 SLP226 T10061017
SUX,2005-03-26 12:52,-96.3795,42.3917,30.92,28.94,92.26,300.00,4.00,M,30.20,1023.70,6.00,M,OVC,   ,   ,M,4800.00,M,M,M,BR,M,M,M,M,M,M,26.16,METAR KSUX 261252Z 30004KT 6SM BR OVC048 M01/M02 A3020 RMK AO2 SLP237 T10061017
SUX,2005-03-26 13:52,-96.3795,42.3917,33.98,30.02,85.24,310.00,5.00,M,30.21,1024.00,7.00,M,OVC,   ,   ,M,4600.00,M,M,M,M,M,M,M,M,M,M,28.75,METAR KSUX 261352Z 31005KT 7SM OVC046 01/M01 A3021 RMK AO2 SLP240 T00111011 $
SUX,2005-03-26 14:52,-96.3795,42.3917,37.94,30.02,72.87,350.00,6.00,M,30.20,1023.60,10.00,M,BKN,   ,   ,M,4600.00,M,M,M,M,M,M,M,M,M,M,32.68,METAR KSUX 261452Z 35006KT 10SM BKN046 03/M01 A3020 RMK AO2 SLP236 T00331011 50003
SUX,2005-03-26 15:52,-96.3795,42.3917,42.98,30.02,59.93,330.00,6.00,M,30.20,1023.50,10.00,M,FEW,   ,   ,M,4200.00,M,M,M,M,M,M,M,M,M,M,38.75,METAR KSUX 261552Z 33006KT 10SM FEW042 06/M01 A3020 RMK AO2 SLP235 T00611011
SUX,2005-03-26 16:52,-96.3795,42.3917,46.04,30.92,55.32,280.00,8.00,M,30.19,1023.20,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,41.41,METAR KSUX 261652Z 28008KT 10SM CLR 08/M01 A3019 RMK AO2 SLP232 T00781006
SUX,2005-03-26 17:52,-96.3795,42.3917,46.94,30.02,51.55,M,6.00,M,30.17,1022.60,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,43.52,METAR KSUX 261752Z VRB06KT 10SM CLR 08/M01 A3017 RMK AO2 SLP226 T00831011 10083 21017 58009
SUX,2005-03-26 18:52,-96.3795,42.3917,48.92,30.92,49.64,M,6.00,M,30.15,1021.90,10.00,M,SCT,   ,   ,M,3800.00,M,M,M,M,M,M,M,M,M,M,45.91,METAR KSUX 261852Z VRB06KT 10SM SCT038 09/M01 A3015 RMK AO2 SLP219 T00941006
SUX,2005-03-26 19:52,-96.3795,42.3917,51.98,30.92,44.31,M,6.00,M,30.14,1021.40,10.00,M,BKN,   ,   ,M,4200.00,M,M,M,M,M,M,M,M,M,M,51.98,METAR KSUX 261952Z VRB06KT 10SM BKN042 11/M01 A3014 RMK AO2 SLP214 T01111006
SUX,2005-03-26 20:52,-96.3795,42.3917,51.98,30.92,44.31,260.00,7.00,M,30.14,1021.30,10.00,M,BKN,   ,   ,M,4700.00,M,M,M,M,M,M,M,M,M,M,51.98,METAR KSUX 262052Z 26007KT 220V290 10SM BKN047 11/M01 A3014 RMK AO2 SLP213 T01111006 56012 $
SUX,2005-03-26 21:52,-96.3795,42.3917,51.80,32.00,46.59,230.00,10.00,M,30.13,M,10.00,M,BKN,   ,   ,M,5000.00,M,M,M,M,M,M,M,M,M,M,51.80,METAR KSUX 262152Z 23010KT 10SM BKN050 11/00 A3013
SUX,2005-03-26 22:52,-96.3795,42.3917,51.98,32.00,46.28,230.00,9.00,M,30.11,1020.40,10.00,M,FEW,   ,   ,M,4700.00,M,M,M,M,M,M,M,M,M,M,51.98,METAR KSUX 262252Z 23009KT 10SM FEW047 11/00 A3011 RMK AO2 SLP204 T01110000 $
SUX,2005-03-26 23:52,-96.3795,42.3917,51.08,32.00,47.85,260.00,9.00,M,30.09,1019.90,0.50,M,CLR,   ,   ,M,M,M,M,M,HZ,M,M,M,M,M,M,51.08,METAR KSUX 262352Z 26009KT 1/2SM HZ CLR 11/00 A3009 RMK AO2 SLP199 T01060000 10117 20078 58015
SUX,2005-03-27 01:52,-96.3795,42.3917,41.00,32.00,70.08,200.00,5.00,M,30.09,1020.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,37.08,METAR KSUX 270152Z 20005KT 10SM CLR 05/00 A3009 RMK AO2 SLP200 T00500000
SUX,2005-03-27 02:52,-96.3795,42.3917,41.00,30.92,67.09,0.00,0.00,M,30.09,1019.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,41.00,METAR KSUX 270252Z 00000KT 10SM CLR 05/M01 A3009 RMK AO2 SLP197 T00501006 56002
SUX,2005-03-27 03:52,-96.3795,42.3917,37.04,30.02,75.50,160.00,3.00,M,30.09,1019.80,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,34.45,METAR KSUX 270352Z 16003KT 10SM CLR 03/M01 A3009 RMK AO2 SLP198 T00281011
SUX,2005-03-27 04:52,-96.3795,42.3917,33.98,28.04,78.62,0.00,0.00,M,30.10,1020.00,9.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,33.98,METAR KSUX 270452Z 00000KT 9SM CLR 01/M02 A3010 RMK AO2 SLP200 T00111022
SUX,2005-03-27 05:52,-96.3795,42.3917,33.08,28.04,81.50,M,3.00,M,30.08,1019.50,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,29.92,METAR KSUX 270552Z VRB03KT 10SM CLR 01/M02 A3008 RMK AO2 SLP195 T00061022 10106 20006 401171028 58001
SUX,2005-03-27 06:52,-96.3795,42.3917,28.94,26.06,88.82,150.00,4.00,M,30.06,1018.70,6.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,23.85,METAR KSUX 270652Z 15004KT 6SM BR CLR M02/M03 A3006 RMK AO2 SLP187 T10171033
SUX,2005-03-27 07:52,-96.3795,42.3917,30.02,26.06,85.00,90.00,4.00,M,30.05,1018.40,7.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,25.11,METAR KSUX 270752Z 09004KT 7SM CLR M01/M03 A3005 RMK AO2 SLP184 T10111033
SUX,2005-03-27 08:52,-96.3795,42.3917,28.04,24.98,88.12,110.00,5.00,M,30.05,1018.30,6.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,21.69,METAR KSUX 270852Z 11005KT 6SM BR CLR M02/M04 A3005 RMK AO2 SLP183 T10221039 56012
SUX,2005-03-27 09:52,-96.3795,42.3917,28.94,24.98,84.93,0.00,0.00,M,30.03,1017.70,7.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,28.94,METAR KSUX 270952Z 00000KT 7SM CLR M02/M04 A3003 RMK AO2 SLP177 T10171039
SUX,2005-03-27 10:52,-96.3795,42.3917,24.98,24.08,96.31,140.00,3.00,M,30.04,1018.00,4.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,20.66,METAR KSUX 271052Z 14003KT 4SM BR CLR M04/M04 A3004 RMK AO2 SLP180 T10391044
SUX,2005-03-27 11:52,-96.3795,42.3917,24.98,23.00,92.05,90.00,3.00,M,30.05,1018.30,5.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,20.66,METAR KSUX 271152Z 09003KT 5SM BR CLR M04/M05 A3005 RMK AO2 SLP183 T10391050 10006 21044 55000
SUX,2005-03-27 12:52,-96.3795,42.3917,24.98,23.00,92.05,70.00,3.00,M,30.04,1018.20,5.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,20.66,METAR KSUX 271252Z 07003KT 5SM BR CLR M04/M05 A3004 RMK AO2 SLP182 T10391050
SUX,2005-03-27 13:52,-96.3795,42.3917,32.00,30.02,92.29,130.00,4.00,M,30.02,1017.50,3.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,27.42,METAR KSUX 271352Z 13004KT 3SM BR CLR 00/M01 A3002 RMK AO2 SLP175 T00001011
SUX,2005-03-27 14:52,-96.3795,42.3917,41.00,33.98,75.88,130.00,5.00,M,30.02,1017.30,9.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,37.08,METAR KSUX 271452Z 13005KT 9SM CLR 05/01 A3002 RMK AO2 SLP173 T00500011 56008
SUX,2005-03-27 15:52,-96.3795,42.3917,50.00,33.98,53.92,170.00,6.00,M,30.01,1016.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,47.21,METAR KSUX 271552Z 17006KT 10SM CLR 10/01 A3001 RMK AO2 SLP167 T01000011
SUX,2005-03-27 16:52,-96.3795,42.3917,57.02,30.92,36.87,210.00,14.00,M,29.98,1015.80,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,57.02,METAR KSUX 271652Z 21014KT 10SM CLR 14/M01 A2998 RMK AO2 SLP158 T01391006
SUX,2005-03-27 17:52,-96.3795,42.3917,60.08,30.02,31.85,230.00,14.00,M,29.96,1014.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,60.08,METAR KSUX 271752Z 23014KT 10SM CLR 16/M01 A2996 RMK AO2 SLP149 T01561011 10156 21044 58021
SUX,2005-03-27 18:52,-96.3795,42.3917,62.06,28.94,28.41,220.00,14.00,M,29.91,1013.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,62.06,METAR KSUX 271852Z 22014KT 10SM CLR 17/M02 A2991 RMK AO2 SLP134 T01671017
SUX,2005-03-27 19:52,-96.3795,42.3917,64.94,26.96,23.68,240.00,12.00,M,29.88,1012.10,10.00,19.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,64.94,METAR KSUX 271952Z 24012G19KT 10SM CLR 18/M03 A2988 RMK AO2 SLP121 T01831028
SUX,2005-03-27 20:52,-96.3795,42.3917,64.94,26.96,23.68,210.00,13.00,M,29.85,1011.10,10.00,20.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,64.94,METAR KSUX 272052Z 21013G20KT 10SM CLR 18/M03 A2985 RMK AO2 SLP111 T01831028 56036
SUX,2005-03-27 21:52,-96.3795,42.3917,64.04,24.98,22.51,240.00,15.00,M,29.82,1010.30,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,64.04,METAR KSUX 272152Z 24015KT 10SM CLR 18/M04 A2982 RMK AO2 SLP103 T01781039
SUX,2005-03-27 22:52,-96.3795,42.3917,64.94,24.98,21.81,220.00,13.00,M,29.80,1009.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,64.94,METAR KSUX 272252Z 22013KT 10SM CLR 18/M04 A2980 RMK AO2 SLP097 T01831039
SUX,2005-03-27 23:52,-96.3795,42.3917,60.98,28.94,29.52,220.00,9.00,M,29.79,1009.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,60.98,METAR KSUX 272352Z 22009KT 10SM CLR 16/M02 A2979 RMK AO2 SLP094 T01611017 10189 20150 56018
SUX,2005-03-28 00:52,-96.3795,42.3917,53.96,30.92,41.20,210.00,8.00,M,29.77,1008.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,53.96,METAR KSUX 280052Z 21008KT 10SM CLR 12/M01 A2977 RMK AO2 SLP089 T01221006
SUX,2005-03-28 01:52,-96.3795,42.3917,48.02,30.92,51.34,200.00,8.00,M,29.77,1008.80,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,43.85,METAR KSUX 280152Z 20008KT 10SM CLR 09/M01 A2977 RMK AO2 SLP088 T00891006
SUX,2005-03-28 02:52,-96.3795,42.3917,48.02,33.08,56.01,200.00,6.00,M,29.76,1008.30,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,44.82,METAR KSUX 280252Z 20006KT 10SM CLR 09/01 A2976 RMK AO2 SLP083 T00890006 56010
SUX,2005-03-28 03:52,-96.3795,42.3917,48.02,33.98,58.07,180.00,5.00,M,29.75,1007.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,45.42,METAR KSUX 280352Z 18005KT 10SM CLR 09/01 A2975 RMK AO2 SLP079 T00890011
SUX,2005-03-28 04:52,-96.3795,42.3917,41.00,30.92,67.09,110.00,8.00,M,29.75,1007.80,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,35.20,METAR KSUX 280452Z 11008KT 10SM CLR 05/M01 A2975 RMK AO2 SLP078 T00501006
SUX,2005-03-28 05:52,-96.3795,42.3917,39.02,30.02,69.86,140.00,7.00,M,29.74,1007.30,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,33.34,METAR KSUX 280552Z AUTO 14007KT 10SM CLR 04/M01 A2974 RMK AO2 SLP073 T00391011 10161 20033 401891044 58006
